gene_symbol,log2fc,pval,padj
SUPT4H1,-0.2695744,0.007912247683189242,0.038148752806980595
SUB1,-0.15673576,0.007795781963222768,0.0376148871069659
THEMIS,-3.7965817,0.007718364500555465,0.03725048669855708
CDH5,-2.874273,0.007687369206138362,0.03711000572823287
ITGB7,-3.1434855,0.007681861672807345,0.037092525592028004
GIT2,-0.74453217,0.0076135817154325686,0.03678993455120058
AP1G2,-1.9309672,0.007610784628241674,0.036785459036501426
COPZ1,-0.30060333,0.0075615541808328555,0.03655649823052265
UXT,-0.14259697,0.007512971430228429,0.03633949428318607
BTN3A3,-1.6445855,0.0074984052918146745,0.036277963791254954
WDR74,-0.48303613,0.0074454519245729794,0.036030636411753365
RPS23,0.13778922,0.007436838397642438,0.03599781304146864
JMJD6,-0.41956374,0.007366957796116271,0.03569470778394237
MSL3,-0.6425745,0.007349128223221547,0.03562587749629735
KLRC1,-3.474274,0.007323807267926526,0.03552940994373831
ALG13,-0.46150264,0.007310052207530714,0.03547143299715422
SC5D,-0.7560747,0.0072862927510178805,0.035364869926070984
CCL3L3,-2.1850657,0.007265380458875239,0.03528078799269078
RIT1,-0.5978559,0.007263464599867822,0.03528019786625522
PRR5,-2.2525272,0.007170993209608074,0.034848262107591184
RAB7A,-0.31027117,0.007166985820062011,0.03483739807022479
ARHGAP27,-3.0569446,0.007159386772531451,0.03480906595487473
RND1,-3.012567,0.007153967809600008,0.03479132205598698
MDM4,-0.34557655,0.007135470315070878,0.03472713300369396
RP11-14N7.2,-1.67182,0.007114539597990134,0.03463383945919337
RGL1,-1.3941157,0.007113192134611465,0.03463383945919337
PPP4C,-0.3175125,0.0071067713306558365,0.034613162720672545
FXYD6,-0.9096778,0.007101607146557315,0.03459658070257927
CFAP20,-0.5953461,0.007095383309707298,0.034574826923287456
TNFAIP8L2,-3.4116874,0.0070805784135230965,0.03451123767146532
HECA,-0.70994705,0.006971345986356854,0.03403789540197379
APOBEC3H,-3.6561334,0.0069337110299277725,0.03389622731736446
RNPEPL1,-0.7690137,0.006774095874947635,0.03312416639970664
HN1,-1.4287634,0.006722691546101982,0.03290554174245884
TMEM100,-1.6066527,0.006639789167313197,0.032524049478752384
SLC9A3R1,-0.91711676,0.00661617573329431,0.03241645832744399
RPIA,-0.8318541,0.006607754396981885,0.0323832669375518
TMEM173,-0.25107318,0.006561915094703022,0.032166635400660885
DOCK9,-1.7595576,0.006526099343199383,0.03203099482925269
TNFRSF10B,-1.0014868,0.006521026165205506,0.032014086506934
ATP1B1,-1.079039,0.0065199250296977115,0.032014086506934
NRIP1,-1.104807,0.0065013468985300644,0.03193342061426383
DNTTIP2,-0.3495077,0.006468733936156965,0.03178117107764074
TSEN54,-1.4483315,0.0064685613162483255,0.03178117107764074
RALGAPA2,-1.8916894,0.006461889856876059,0.031763419591474266
SLA2,-2.9608974,0.0064368696932379935,0.03165626110766519
FNBP4,-0.34400383,0.0063504084732091065,0.03126232633956871
CRLF3,-1.5435178,0.006325241394878691,0.03114622997898944
RNASEH2B,-0.45794612,0.006317294779031478,0.031114892270870973
CSF2RB,-3.413724,0.006247739929583827,0.030795453119949162
RBCK1,-0.33801386,0.006206039341020323,0.030597579118139817
RPN2,-0.28372303,0.006113838841320163,0.03015812827346639
IL2RA,-4.9303193,0.006107060525145417,0.030132251956188003
MBOAT7,-1.0297711,0.006092379215192259,0.03006735947015818
PNN,-0.1922195,0.006055408258455239,0.02989240200294926
BCL2,-0.8480275,0.005960495054068471,0.02943125408164095
GRAP2,-3.759622,0.0058664238996933874,0.02898131324516869
MILR1,-1.3820992,0.005829381245604282,0.028820038735496958
PLGRKT,-0.65253484,0.0058166623019458375,0.028764389884521895
MTF2,-0.6974527,0.005732919669280744,0.02838596487972752
AGFG1,-0.9552075,0.005730546028514659,0.028383147839974872
SPNS1,-0.65843153,0.005723301590654475,0.028359767105707735
TANC2,-1.8313749,0.005665004508359075,0.028085052608007092
FAM43A,-2.0723631,0.0056622479405549495,0.028078466332204646
ITGA6,-2.282332,0.005656534471596452,0.02805721008590551
RETN,-3.9588144,0.005630735822550458,0.027936292642691672
RASAL3,-3.403513,0.005591479895040805,0.02777657344524818
RCC2,-1.6676216,0.005552922371190764,0.02761293871076196
BZW2,-0.7465746,0.005525079062162669,0.027481432967427877
SCN1B,-1.5568042,0.005520612897561476,0.027466166698343557
NOP56,-0.2777513,0.005518094321010589,0.02746058479871177
SMIM27,-0.8191849,0.005516822958589694,0.02746058479871177
IFI44L,-0.82144773,0.005468978680615783,0.027243744316764
METTL7A,-0.47311082,0.0054312829380784595,0.027083409872812242
SLIT2,-0.77391833,0.0053953363884971526,0.026917813770776712
VPS13C,-0.4031764,0.005379185561112721,0.026844047335684854
HTATIP2,-0.58210385,0.005320853332713399,0.02657993349283812
RSRC2,-0.20746405,0.005305529609395905,0.026518778315147363
STK38,-1.2572104,0.005182341300826157,0.025947337574953884
FAM180B,-2.3901403,0.005169234922939032,0.025908105290549894
TUT7,-1.1122192,0.005162235199243797,0.025886219966215644
RPL7A,-0.36072916,0.0049744529180632225,0.02497642831331948
PRKX,-1.3400694,0.0049270312009705095,0.024769953329962197
SFMBT2,-3.4279034,0.004920238774131993,0.024742131656517456
HIST1H2BG,-2.6227849,0.004886403519065988,0.02459714951148885
PAPSS2,-0.9802615,0.004880799694247271,0.024575232673057577
HSBP1L1,-1.1849366,0.004879371761039376,0.02457433595429206
MESDC2,-0.7172377,0.004867516685878879,0.02452719453555882
SRGAP2B,-0.89731336,0.004863088875578699,0.024511164694085718
BCL11B,-3.0503967,0.004846788643220445,0.02443527135974369
TRIR,-0.025010545,0.004777110637021532,0.02410252741727415
QPCT,-1.9141889,0.004768036154972278,0.024062917576762044
NKTR,-0.23319593,0.004745450794144982,0.02396739109028478
ASCC2,-0.67949086,0.004724868771456363,0.02386957085929471
ETNK1,-0.6602461,0.0047220526511796744,0.02386760905591125
SET,-0.28388295,0.004674367577097805,0.023650904606509787
TCOF1,-1.0790654,0.0046543214059113665,0.023561603368442145
CD28,-3.4166064,0.004652184329812776,0.023556849933757097
LILRA2,-3.18004,0.004629202998164453,0.02346465309355748
NOTCH4,-2.2006767,0.004611387979100198,0.023392443355280727
SEL1L3,-3.3691666,0.0045929169495721595,0.023304756919351688
PTPRS,-1.3129846,0.004587470999208182,0.023283132366141268
SPTY2D1,-0.67628914,0.004552717472978048,0.02312465279093112
RAP2C,-0.87509644,0.004550832130185316,0.02312104944281749
ACAA1,-0.51526034,0.004547000780636341,0.023107554755459225
TOR2A,-1.8863788,0.0045359001197089865,0.023057101384104987
HPSE,-2.98409,0.0045329357445818156,0.02304799136539117
PRKACB,-0.7533253,0.0045305571642702035,0.023041855914092274
UNC13D,-2.4921844,0.004519014188897445,0.022995045802821315
ARSA,-1.0053265,0.0045024133870146385,0.022916503239834796
MAD2L2,-0.6295226,0.004478162723692836,0.022798973452420646
IL10RB,-1.100601,0.004419052206634328,0.022509690281565846
NDUFB5,-0.3863016,0.004417685996544865,0.022508562338446524
TESPA1,-3.9950018,0.0043931190144897115,0.022389192862337145
NAPRT,-0.6444745,0.004361778209057717,0.022258313819489443
ZNF593,-0.47134396,0.004339358542456018,0.022149654117801204
SECTM1,-3.3213062,0.004328498152903041,0.022099956032817343
TIMM13,-0.32173848,0.0043226373978664185,0.02207576532905182
PTPRN2,-2.1968756,0.004309761079997918,0.02201572417638843
SEMA3C,-1.0288837,0.004301275801706071,0.021978088568904566
TMEM256,-0.30555356,0.004266498121054754,0.021823071294531367
ATG2A,-1.3218623,0.004262983091893422,0.021810765951810685
TMEM88,-2.6697898,0.004220087716100068,0.021596919488276817
CKAP2,-1.8485643,0.004209635015615011,0.021549035063010244
PAK1,-1.0999607,0.004191559660343181,0.021473279322998338
FAM20A,-2.4009004,0.0041802013853717715,0.021420672306275677
XCL1,-2.1630225,0.0041703994917717665,0.021376015330348403
C19orf38,-3.8037622,0.004169006451829766,0.021374447159289923
ICA1,-2.7834487,0.004133933408436383,0.02120568710583777
CASP10,-2.6349337,0.004106048900250342,0.021073644864714757
LILRB5,-2.7047172,0.00410202489812726,0.021058489176756706
CHI3L2,-3.0710294,0.004101510236785008,0.021058489176756706
ARAP1,-1.0757935,0.004090316580740057,0.021009353346528474
ETV3,-1.317773,0.003975205548015875,0.02044480551532517
DERA,-0.6965073,0.003967708595811331,0.020416929183680294
S1PR2,-1.2478752,0.0039593937081841245,0.02037947620165347
HDDC3,-1.014036,0.003925980730773823,0.020233979850190015
DENND1C,-4.78026,0.003921696348161163,0.020217198111574405
AC016831.1,-2.7666433,0.003907810535807109,0.020161472252699916
BMX,-4.6514173,0.00390755516394148,0.020161472252699916
PDIA4,-0.37236702,0.003902578441243088,0.020145050488769127
ERO1B,-1.1612983,0.0038592184667670237,0.019926458375413136
IL18R1,-2.7893608,0.0037907202103334846,0.01958306378759248
IGF2,-2.5413187,0.0037895137838212635,0.01958197635150951
LPIN2,-0.9181667,0.0037838057361713018,0.019557620500683527
RPS8,-1.440232,0.003781645101573955,0.019551592423651617
TNFAIP6,-0.91374904,0.0037685283225818047,0.019488901598791016
BACH1,-0.6532813,0.0037666049513085595,0.019484079598165983
ZNF831,-4.600679,0.003707855934106298,0.019190277277282976
TRIM14,-3.445939,0.003685327202082287,0.019083724900537776
GSDMD,-0.4041332,0.003605087716420612,0.01868790790410284
BNC2,-1.5253056,0.003598380266136364,0.018658057171089974
TMEM167A,-0.3598824,0.0035758515791206066,0.018551027374319094
SIRT2,-0.47706008,0.0034346967818892236,0.017842274273581486
PRDX5,-0.44403002,0.003426060500805849,0.017811528706198995
LINC01133,-0.88723046,0.003423924740691236,0.017805133100098142
SLAMF6,-4.096946,0.003421272908919654,0.01779604971830112
MCEMP1,-3.375624,0.00337740334657931,0.01757715844373806
PCSK5,-1.2278854,0.0033645337440817917,0.017514816647110455
SERPINB8,-1.2972953,0.0033369053678081297,0.017398629897068005
CILP,-2.0254507,0.0032960063032021593,0.017203630457542037
ABCA10,-2.0543053,0.003292180402272671,0.017190016649847085
CBFB,-0.74216586,0.0032767928864691704,0.017129488803910662
SEC23B,-1.0262825,0.003219289117522092,0.016847927236816444
LRRC8C,-1.8343314,0.003188244926650485,0.016694346670519795
TGFBI,-0.71062225,0.0031143533342638443,0.016337890944049013
SLCO4A1,-3.782973,0.0031102902775202845,0.016320930727676496
S1PR1,-2.615499,0.0031055512202158193,0.01630041326531859
RAB8A,-0.47342893,0.003057368675458095,0.016056085175442592
ILF3-DT,-0.7439757,0.0030523972641533777,0.01603425995398977
TNRC6B,-0.21647866,0.0030246153348894487,0.015892567267396136
SCO2,-1.4531043,0.0030066342733705985,0.015802310367017566
TLR1,-2.824944,0.002976512225343946,0.015648177372917824
AL627171.1,-3.142889,0.0029628729541480007,0.015580638679983414
NRN1,-3.1969883,0.002962787888320689,0.015580638679983414
JOSD1,-0.7563103,0.002955763481628434,0.015551571200368817
CDC14A,-1.9190638,0.0029495448764661134,0.015523006252964862
METTL21A,-1.4355808,0.0029448464623690698,0.01550242868623846
ADGRE5,-0.35085082,0.0028783455034804965,0.015160468601509115
PLCB2,-3.3806896,0.002873461184751245,0.015138797913874324
FAM213A,-0.80831015,0.0028467734300014658,0.015006235705278504
CXorf21,-3.9832764,0.0028324938825385285,0.014938973905169675
UBXN11,-1.0261289,0.0028299095827021,0.014929348595408825
ADIPOR1,-0.5457464,0.0028100014221845225,0.014836264222070914
HNRNPL,-0.6305683,0.0028005060897523166,0.014790102266105304
ATP5MPL,-0.21201569,0.002795245069301008,0.014766283866898555
MOB3A,-1.0419475,0.0027942638332440887,0.014765067317722461
SLC19A2,-1.1321626,0.0027568772632203024,0.014583190946848961
ICOS,-4.024938,0.002744450877891956,0.01452527406759398
TIFA,-1.1228217,0.002736449973708323,0.014486828051441315
PLXND1,-0.87061524,0.002712208728374909,0.014362361437464976
LMO2,-2.4094677,0.0027021162814957035,0.014312772178547555
TTC19,-0.5054411,0.0026813223537247638,0.01420645651278262
SNX29,-1.1433973,0.0026677514927500416,0.014149805732519912
RASSF7,-2.0342302,0.0026358627030906205,0.01398443941396864
DDHD1,-1.0561299,0.002634015764020025,0.01397841240274271
STAT5A,-1.3335801,0.0026248876514106626,0.013933731372040079
KLHL24,-0.7033988,0.002622717953893295,0.013925973645544145
BTN3A1,-1.4890127,0.0026156619395737326,0.013892259604510732
PSENEN,-0.34853184,0.002548446046266787,0.013546241189969605
CCDC88B,-2.3448336,0.002547556652155076,0.01354517547178829
PRMT9,-0.94686496,0.0025273259052308985,0.013441244779185808
CNOT1,-0.7135009,0.002489190250544069,0.01324917669361058
MDFIC,-1.3009387,0.0024856014048416247,0.013237241284397624
CD79B,-3.103628,0.002478630619929113,0.013203694188308378
SFTPB,-7.5032635,0.002472194367683109,0.013172977142922841
DNAJC2,-0.56030124,0.0024341693917906792,0.012973878715475288
KAT6A,-0.7850171,0.0024339324656442595,0.012973878715475288
CAMK4,-3.824846,0.002401847912169416,0.012815504382381292
KIAA0930,-0.98998225,0.0023875394737693325,0.012749538602187022
NR4A3,-0.8279292,0.0023854453060464754,0.01274181624761907
CACNA2D4,-3.33622,0.00236933022204694,0.012662617783606125
FGL2,-0.50792307,0.002359167945304758,0.012611734676612875
PDE4A,-1.308609,0.0023507203222453005,0.012569992650526815
MIR181A1HG,-2.855492,0.0023484723053952875,0.012561388049151835
TIGIT,-3.4849753,0.00232532749950518,0.012444362900182594
MBD2,-0.95663685,0.0023230222754626207,0.012435410830423646
EMCN,-3.392632,0.0023132455772350066,0.01238644731470444
MAP4K1,-4.153701,0.002279853072022987,0.01222762441410692
FAU,-0.3204345,0.0022748262259458694,0.012203992702468674
RPN1,-0.47510254,0.0022586336870045226,0.012123738889948927
LDLRAD4,-0.8471792,0.0022535062128454264,0.012102824134653585
MKNK2,-0.5362622,0.0022527335979920884,0.012101980328885367
WDR43,-0.57659477,0.0022434041741788533,0.012058450757983764
ADGRL4,-3.4266806,0.0022148889349654834,0.01191169207858078
MED30,-0.4670427,0.0022052270367162955,0.011866221673759112
AC243960.1,-4.284218,0.0021732029173386624,0.011700305520458046
CENPC,-0.5015237,0.0021383418736810743,0.011525240657981712
RNF44,-1.921011,0.0021348935756037753,0.011512966945562652
VAT1,-0.5830191,0.0021295105758058074,0.011487088324140957
ANK2,-1.3761449,0.0020891365676604418,0.011281681733957596
ST3GAL6,-2.416755,0.002085195597062032,0.011263493359734526
TMCC3,-2.514287,0.002063616427105365,0.011156124880326006
SREBF1,-1.3923966,0.0020484641919060248,0.011083352487962645
IL12RB1,-3.8116474,0.0020319779268764956,0.011000206497314332
ELK3,-0.9393253,0.0020222006709765183,0.010953308427752148
ATF6,-0.556891,0.0019698565994568655,0.010681555559437641
EDN1,-4.33174,0.001946256398182913,0.010562322191849969
TPD52,-1.1644121,0.001911295056760436,0.010384051783924755
PHYKPL,-0.5747212,0.00190623295866463,0.01036227603905556
TLE3,-0.95102113,0.001865880177881957,0.010154147815531426
HLA-DQA2,-4.162385,0.0018634863722518356,0.010143928308752933
CHPT1,-0.5403353,0.0018594104207443577,0.010124543808550417
ST14,-4.319028,0.0018332527658156776,0.00999041460129375
RILP,-1.1439761,0.0017865287082018334,0.009743891112528281
OSR2,-1.660621,0.0017620727043989037,0.009615840553397514
SESN2,-1.2914654,0.0017615354898228113,0.009615577679315966
ATP5IF1,-0.111549355,0.0017502974634377238,0.009559541312809035
CD58,-0.40032274,0.0017481015021991338,0.009550200537993712
SCML4,-3.7333188,0.0017427316628432256,0.009526157896809426
IRAK1,-1.4062024,0.0017159717216613808,0.009382490542632389
SLFN11,-1.5006986,0.0017096472819492902,0.009350510391567996
RRBP1,-0.2804704,0.0016843520534114195,0.009217291977226644
DNAAF1,-3.2236502,0.00167198922831388,0.00915473467198761
FOXN2,-0.9218111,0.0016561871202509066,0.009073265856331381
FCHO2,-1.099447,0.0016457591778200732,0.009021164470113821
MPHOSPH6,-0.71759653,0.0016341749708942237,0.00896016404844457
SRSF6,-0.37276378,0.001617106144721833,0.00886904909833213
PCBP2,-0.27945724,0.0015873279467983723,0.008715454367481038
FCMR,-2.9963293,0.0015850331550138637,0.0087052854452186
TMEM156,-3.9542747,0.0015799029445633097,0.008681959669089937
PNPLA8,-0.42594767,0.0015716534547687228,0.008641456998787088
ARHGAP26,-1.337815,0.0015699893139833672,0.008634721647983488
TLR5,-2.5874023,0.0015291258832890924,0.008421757175694714
PCDH17,-3.3171644,0.001528793502167003,0.008421757175694714
CADM1,-1.6512451,0.0015219443052008667,0.008386902726698274
CHP1,-0.51623297,0.001498725225018801,0.008268219801997661
PLA2G7,-3.8267224,0.001498596219212068,0.008268219801997661
CIB1,-0.2169997,0.001487163125001636,0.008211345510750397
OFD1,-0.49815834,0.0014722380875549846,0.008133505276062407
CD40,-0.67958266,0.0014464105772602589,0.007997560396538586
STEAP1,-0.8472466,0.0014271696278254932,0.007897835412976315
CHKA,-2.385576,0.0014216589160490503,0.007871770658224846
MAPK6,-0.75419617,0.0014128868786718615,0.007832021936409963
UBAC2,-0.54200304,0.0014012232748583666,0.007771749514884402
HM13,-0.32957256,0.0013976824810628139,0.007754298234384042
GPRC5A,-0.9641989,0.0013302073671980026,0.007392463893116768
LAMA2,-0.94542485,0.0013156980111596085,0.007313897171450445
TPST1,-0.99250215,0.00131565763117159,0.007313897171450445
ATP11A,-2.2992663,0.0013055115705619125,0.007263431946912371
COX19,-0.7111068,0.001296094721521394,0.007213080785325121
JDP2,-1.5937924,0.0012884625057443348,0.007178733292135198
AZI2,-0.6183023,0.001279401898143359,0.007130272143224129
S100A12,-4.6300764,0.00127752087140655,0.007121807591039293
ABHD12,-1.0070093,0.0012766696787671233,0.007119080891639018
GPR84,-3.4417636,0.0012711627146199224,0.00709440854239481
NUDT16,-0.71068853,0.0012598976378225043,0.007035531767925612
OSCAR,-3.2270997,0.0012579462441485172,0.007026630412627314
HELB,-2.687665,0.001254773127915834,0.007012890631347676
ARRB1,-2.278558,0.0012404642410275757,0.006938835819938604
TBC1D14,-1.4476589,0.001223131328001983,0.006849674785296208
TMOD3,-0.45647883,0.0012229866257422095,0.006849674785296208
ATP6AP1,-0.5881234,0.0012227035583541692,0.006849674785296208
TMEM37,-2.117955,0.0012119917315395934,0.006795033198041484
PTPN4,-1.4748373,0.0012109190964892656,0.006790955868560165
ADAMTSL4,-1.0585768,0.0012093615973850513,0.006784156270409381
TMEM33,-0.7174917,0.0012036707185098102,0.006754159151638096
LGALS2,-3.324765,0.001200853122727395,0.006740272366276346
SPATA13,-1.6024415,0.0011785733016747685,0.006618996931599343
SLC4A7,-0.60638815,0.001177789260577626,0.006616483554707795
GSAP,-2.3500307,0.0011755006772109081,0.006605514237016541
OPN3,-2.2364557,0.0011692810527028912,0.006574322006932871
CDV3,-0.40109017,0.001153364103651352,0.006490396395533166
SIT1,-3.8037622,0.0011531793749247708,0.006490396395533166
KRAS,-0.48032743,0.0011419093524365521,0.0064314585183636456
SAP30,-1.300773,0.0011324920066487912,0.006382074472550454
GPR108,-0.5130446,0.0011251019008252272,0.006345884559387727
SINHCAF,-1.2547845,0.0011132377507590875,0.0062843757265073725
IL2RB,-3.5562818,0.001108454477755076,0.006260630455961307
GBP5,-3.082485,0.0010955645038948525,0.006189939447005917
RPL14,-0.38844097,0.001084157605987605,0.00612901289503401
DNM2,-0.8877554,0.0010802694615373925,0.006108788654802477
ZNF394,-0.7187188,0.0010791425212596372,0.006104171534236763
SAT2,-0.38926268,0.001068088187215684,0.006049043190481685
PLK2,-1.0654682,0.0010525897771897993,0.005967710553375385
FAIM2,-2.42567,0.0010454329792919373,0.005928844314634574
TBCD,-1.2135262,0.0010351137331792823,0.005875405953167162
TNFSF8,-3.016271,0.001025097205822472,0.005821912553691924
HSD17B14,-1.508317,0.001025091862041528,0.005821912553691924
TMEM170A,-0.77394,0.001022162015590255,0.005808598135992947
MRPL14,-0.6781673,0.001011031605431583,0.005751997519096003
MARCH3,-1.6698221,0.0010006926326518737,0.00569796084988012
ZDHHC24,-0.9394343,0.0009979785625891372,0.00568596189441542
RGS14,-2.159839,0.0009893599507428213,0.005640126225429212
LGALS8,-0.91888493,0.0009822630041756112,0.005601292107917885
RFTN1,-1.0157688,0.0009736224093902762,0.005553630349124343
TP53I3,-0.85987055,0.000964895604978799,0.00550544903804212
CHIC2,-0.8298024,0.0009473111545822922,0.005410478759120604
SLC9A9,-1.6283625,0.0009446273988796029,0.005397635546867409
TMEM154,-3.4619424,0.0009295796823991064,0.005319381756499194
ATP6V1A,-1.0290747,0.0009092586964484508,0.0052061282730254625
IRS2,-0.69388896,0.0009016086239181661,0.005163830108790848
MYO5A,-1.7328734,0.0008943760996509235,0.005126887134500425
ITGAL,-4.091342,0.0008821483058791417,0.005059743287688356
LINC01678,-4.204924,0.0008803273293099506,0.005050772088967682
PYGL,-1.1156453,0.0008437299908801688,0.004852126083850798
BMP2K,-1.8885107,0.000838098955771214,0.004821153209003396
HSD3B7,-1.3469372,0.0007984425439063759,0.004602455965490226
MAP3K11,-1.2211206,0.0007812699684541781,0.004510079307030549
DMXL2,-1.9409646,0.0007788804285916867,0.004499333645539707
SLC16A10,-3.1031632,0.0007716004938180083,0.0044608082650543016
TOMM5,-0.622312,0.0007457931635786497,0.004317957945313136
MAX,-0.45112863,0.0007450136656446021,0.004314715373756751
RALB,-0.68823147,0.0007401194117608581,0.004291426680637567
NOP10,-0.5253985,0.0007400878056639583,0.004291426680637567
MLX,-0.68256295,0.0007179727211137905,0.00416897829632752
IL3RA,-3.4973845,0.000716227084813764,0.004161482547756569
YWHAZ,-0.22630642,0.0007158133154622189,0.004160307835831554
ZBTB43,-0.98779565,0.0007082061138995752,0.004119748109909304
EBI3,-4.94812,0.000701681058899532,0.004084207513345943
COLEC12,-1.3959919,0.0006914972605097457,0.004028509373671887
ME2,-1.0679088,0.0006914527524561112,0.004028509373671887
ADCY7,-2.054094,0.0006900113910297966,0.004024622951773319
HMOX2,-0.4594187,0.0006878564297194995,0.004013244249597863
CIITA,-3.208268,0.0006872476717240843,0.004010882671842964
DOCK4,-1.8599944,0.0006807378162039796,0.003976431058289556
OASL,-2.9518633,0.0006716307461600595,0.0039255659129010375
ARHGAP25,-1.7780988,0.0006685256556130108,0.003908579078401135
SNX8,-1.5485432,0.000663903750980635,0.00388502248564918
DDX27,-0.45639575,0.000649008267538145,0.0038035173044217606
ARRDC1,-1.0053499,0.0006485084103877296,0.0038028548658048133
AP2A2,-0.72887594,0.0006425968826933625,0.003770438647423722
APOE,-6.029575,0.0006383726242322489,0.0037467709067625305
ACAP2,-0.5786265,0.0006326529585038519,0.003715418897880148
CD40LG,-3.700568,0.0006305799746220076,0.0037043511983919667
ZFAND2A,-0.71764296,0.0006184847922880525,0.0036365574120716775
PLCG2,-1.9799633,0.0006134518918776675,0.0036091236080486827
RNF114,-0.43880033,0.0006089611534951916,0.0035837755761815196
DAP3,-0.47430462,0.0006076771374793566,0.003577289783568596
GALC,-1.695838,0.000597100458736374,0.0035181867604658634
NUDT1,-0.72753555,0.0005956524557277777,0.003510707009748071
TBC1D15,-0.60834986,0.000593084509227769,0.003498718157946713
MAP3K2,-0.6258196,0.0005903539525755864,0.0034836552867770648
CD302,-0.5669879,0.0005784006756333279,0.003419276633885295
TNFRSF21,-1.950398,0.0005768507799704275,0.003411139860384525
ZNF622,-0.5445089,0.0005704850652689146,0.0033755273407515495
EAF2,-1.7009537,0.0005619146506723688,0.0033268189887142776
CYSLTR1,-2.5171907,0.0005617159198639238,0.0033266441013145996
GCH1,-2.7666895,0.0005582016020132852,0.0033078239598508777
TFEC,-3.0558028,0.0005475990055852247,0.0032469516428880246
LPIN1,-0.7930023,0.000543828810492865,0.0032265425684703413
FAM102A,-2.0224912,0.0005316512688054898,0.0031581049085358122
TMEM179B,-0.36070508,0.0005230678427963405,0.003113702671832167
ADAM15,-0.93217826,0.0005147686862379343,0.003070807617964279
CD300E,-2.800151,0.000513451367552917,0.0030638788433461164
PDE7A,-2.4421232,0.0005105939652642016,0.003047753049491418
LINC01094,-4.035192,0.0005087706729384168,0.0030377919742833742
HP,-3.2954004,0.000506461925025141,0.003024925385736428
TMEM273,-3.7726424,0.0004957845914172138,0.0029620530648572646
SAMD9L,-1.0727986,0.0004955941462968069,0.0029618152293276042
HOPX,-1.9433795,0.00048575243917069427,0.0029065320934188042
COPE,-0.29406056,0.00048018396317044045,0.002874962571211084
FCGR1B,-3.7091463,0.0004800994518814172,0.002874962571211084
MCTS1,-0.44074416,0.0004640664716502354,0.0027827005079557572
GIMAP8,-3.7291367,0.000463565277986831,0.0027805431652767145
VPS37B,-0.7900462,0.00046168775005486675,0.0027701265003292007
IFNAR2,-0.85157436,0.0004605788678684758,0.002764316758250907
VAV1,-3.5000606,0.00044337722502560043,0.002664328544759583
SNRK,-1.2617552,0.0004392638632988915,0.002640417633807033
FDX1,-0.76174617,0.00043209063916545065,0.0025988883901104593
SAMD9,-0.61127406,0.00042962000088338155,0.002586401854675152
DCP2,-0.94654423,0.00042763165926714607,0.0025767985548607497
TACC3,-3.5260215,0.0004208298199659251,0.0025381459877822144
ABHD14B,-0.46517926,0.00040135165443092816,0.002425130986300218
STIM2,-1.5624813,0.0003996437530476665,0.002415553480609659
PLXNC1,-2.5331075,0.0003986480253382657,0.0024102759760765624
SP140L,-1.014051,0.0003953265571089801,0.002391664851039005
FCER1A,-5.297199,0.00037896381808898903,0.0022954980256517875
RELT,-2.7077923,0.0003782381961590006,0.0022918087558946904
SYTL1,-3.2057137,0.0003782191740131275,0.0022918087558946904
GBP4,-1.5068197,0.0003766350283104576,0.0022835022900524874
PTX3,-2.017214,0.00037370679847545493,0.002267146890350014
WIPI1,-0.82431227,0.00037344564101721904,0.002266375861974227
IFI27L2,-0.16053678,0.0003630364403291685,0.00220513515284279
FUCA1,-1.085528,0.00036023344932469475,0.0021887855626150027
LILRB1,-3.6161969,0.00035908611681751963,0.0021831636452894466
DIO3OS,-1.6023266,0.0003551620681383781,0.002163319883437667
NINJ1,-0.7122946,0.00034632483060442607,0.0021121088149330725
DSC2,-2.9763262,0.00033989593557330936,0.0020767662788198906
MANBA,-1.1124468,0.0003293252539191886,0.0020140569650261542
CSKMT,-1.184147,0.0003277948224711423,0.0020059451601081857
CD6,-3.4544418,0.0003254914470856789,0.0019930902624100337
ZNF131,-0.85099137,0.00032483088986183354,0.0019896650954714552
SEPT9,-0.51021725,0.00032373274853378495,0.0019835566536837894
CMC2,-0.64425063,0.0003145609704940585,0.0019297653047906955
MAD1L1,-1.2714057,0.00031319051527365336,0.0019219575253778317
PARP4,-1.5795534,0.0003120868770242715,0.0019163810668492273
ECSCR,-4.3674045,0.0003117321541922842,0.0019148008796403288
CXCR3,-3.754099,0.00030525391535556664,0.0018761808326730701
TMEM107,-0.88050216,0.000301614750648336,0.0018549731708625533
ZNF281,-1.1001507,0.0002963767614003219,0.0018244708461656635
DDOST,-0.39483148,0.0002960505519255074,0.0018230334957592632
OGFR,-0.67365044,0.00029080895300875035,0.0017913175545294642
SERPINF2,-2.6526136,0.00028825447536588153,0.0017761389829658296
NFATC1,-1.0432029,0.00028649418459355126,0.0017663997044460348
TFPT,-1.0268528,0.0002864762578325453,0.0017663997044460348
NT5C3A,-0.62830275,0.00028443462559857606,0.0017559038017328737
GALM,-0.8434483,0.00027575508509652616,0.001703927241724669
CDA,-2.868268,0.0002732514665551142,0.0016900504357995141
EMC3,-0.46057868,0.0002716826148592031,0.0016808758884083231
ACSL5,-2.7254303,0.0002708279100056168,0.001676115318391702
ATF5,-1.4164815,0.0002684812476030423,0.0016621153307213531
SP140,-3.9148471,0.0002627097315917393,0.0016283696972569934
STXBP6,-2.5769634,0.00026129635031821937,0.0016206967949390627
